date,sigma,phi_seg_min,phi_seg_max,fwd_roughness,min_fwd,loc5y,inverted
2006-05-21,4.567636579954769,0.003497997154503193,0.8204299959152772,0.0002060774454775355,0.04707866724312737,0.8060101124773794,False
2006-05-28,3.8947592550745975,0.006562008086615298,0.8514136680127646,0.00019456876457301162,0.047253034185578684,0.8420081451182171,False
2006-06-04,5.131095904437036,0.003544265201721625,0.7851759061805799,0.0002595600261126466,0.04668966061084862,0.785058431498576,False
2006-06-11,3.801497605631633,0.011124234797675029,0.8572747061000257,0.0001947997142425429,0.04596864643259578,0.8483740698349087,False
2006-06-18,2.8652107957233524,0.000987592763407834,0.908958955254146,0.0003700774814124146,0.04732850457420347,0.94625782959389,False
2006-06-25,3.0347493084926835,0.016138699114128498,0.9012079976678403,0.00033937649571935403,0.0482435010546979,0.9222332212246419,False
2006-07-02,4.038043779426021,0.0038995483834318003,0.8137450183786468,0.00036565205962336007,0.04819567926000182,0.832990201921166,False
2006-07-09,3.080263061173464,0.012763093091685412,0.8922705720274708,0.00027392394305303,0.04837130388005331,0.916401660761645,False
2006-07-16,2.9607133315087424,0.0049586449377373,0.876430461435122,0.00019439796542407704,0.047355414194137815,0.9322550229062933,False
2006-07-23,3.3541058439377096,0.006275620241382314,0.8054117203112522,0.0001424135813579923,0.04757788179362511,0.8858288023740548,False
2006-07-30,2.889512052086313,0.0038915235984694446,0.8147383360736167,6.348738634700289e-05,0.04755721584306279,0.9425724184776519,False
2006-08-06,6.695132644817413,0.003785605178491966,0.7047285621670162,0.00013120315789012517,0.04673953006752862,0.749308447076149,True
2006-08-13,7.737429402903118,0.003016165106341773,0.7222024522560716,0.00024077862209514157,0.047266529295581616,0.7350980248300691,True
2006-08-20,5.966524914616695,0.00410326343202541,0.8364454894272493,0.0001781606415075933,0.045737050668699375,0.7630255849508741,True
2006-08-27,5.737502718695698,0.004878161677892428,0.796031936002578,0.0001406970045765889,0.04568537347682344,0.7682582761436221,True
2006-09-03,6.102985842383449,0.004264240941048568,0.7259936298657835,0.00018124510516001982,0.04450240350139012,0.7601418756545592,True
2006-09-10,3.6736752733555598,0.006321955164107716,0.7839485977910946,0.00020401059045108786,0.04561661303080777,0.8578167670248019,False
2006-09-17,3.1164212006248206,0.009544915854475438,0.8061576042637794,0.00015041867808017733,0.046129943663428374,0.9119361965243112,False
2006-09-24,3.7893716065146235,0.007013699109653185,0.8328866942319931,0.00015115410553814582,0.043447996165921765,0.84923295895159,False
2006-10-01,4.048456593116908,0.006263027315027914,0.8113557193092163,0.00020379070728254395,0.04426055482177871,0.8323680595936974,False
2006-10-08,3.630022063123457,0.006628562401313822,0.8024633100526624,0.00013973303474385185,0.04472420482018258,0.8612496694489598,False
2006-10-15,3.0970859352123004,0.008719047772186128,0.7762447692885923,9.000088365988023e-05,0.04615442578125073,0.9143061047334434,False
2006-10-22,3.078204781587572,0.00960065653750867,0.8463374837701887,7.216254736357641e-05,0.04621338142923204,0.9166602323914044,True
2006-10-29,3.9008697365800185,0.006938934818656657,0.8703896198559918,0.00012055159072069864,0.04403611107703442,0.8416053270383368,True
2006-11-05,6.8118815783844955,0.005013963513036901,0.6983189994362687,0.0002289503451050683,0.04463416480404181,0.7474470325474096,True
2006-11-12,5.815436177704978,0.0057969013452330385,0.8370424155260802,0.0002184084920900072,0.043235744535316645,0.7664190280077671,True
2006-11-19,5.802189704185201,0.006941325446928998,0.8530236602447503,0.00018540438072450142,0.04375153088890915,0.7667272336612531,True
2006-11-26,7.0767828564949,0.00642317074427763,0.7832549925737086,0.0003417089238074367,0.042937437031579505,0.7435039976297865,True
2006-12-03,5.392959553178105,0.005533311922320591,0.9339860271538316,0.00028443338733230296,0.04017673982732095,0.7772100974661158,True
2006-12-10,3.032010782793364,0.012111709058791041,0.7398030905091489,0.00015943475393455917,0.04323640510383209,0.9225918594544207,True
2006-12-17,3.0886145082872734,0.0008746177563491577,0.8057211909920037,0.00019513183042305888,0.04380886963769859,0.9153574035305756,True
2006-12-24,3.4313722581991835,0.008924978624625017,0.8207791971461886,0.00014639985341444655,0.04368517851668274,0.8783983383284887,True
2006-12-31,4.822923336914938,0.008062505238259866,0.8676257938723467,0.0001884454291206085,0.04500619625082086,0.7957277989494115,False
2007-01-07,5.012241532851354,0.004357342513599456,0.8924516189885683,0.00018348636253758644,0.04420487399065465,0.7889723615288874,True
2007-01-14,3.2701238736827687,0.012495070181294997,0.82968719863392,8.476828097351477e-05,0.04546362185815166,0.89445739077994,True
2007-01-21,4.950889707726917,0.002682173461582267,0.8948405211956529,0.00011969258139184213,0.04591776310407218,0.7910882655908561,True
2007-01-28,4.757281163554888,0.0047439921600394,0.8691345121770407,0.00011365682587564173,0.04701111125371276,0.7982343981280863,False
2007-02-04,4.750386592916863,0.007941939240715309,0.9028183837045501,8.870046099579913e-05,0.046510975440373206,0.7985029226639813,True
2007-02-11,2.5918758935299016,0.016929023428303346,0.9878410774047524,6.141657627574979e-05,0.045219677599916894,0.9945242435210606,True
2007-02-18,2.605657946322916,0.01617501877253876,0.9532129590753647,7.280362081062678e-05,0.0444084635523324,0.9917492531223905,True
2007-02-25,3.3177247560028986,0.011820903966024794,0.9709211320958414,9.35584371539556e-05,0.04475622171311518,0.8894929651469169,True
2007-03-04,2.6368924410561085,0.010497440522207399,0.9109078927978712,0.00013710622332653783,0.04092656185958665,0.9856090437593654,True
2007-03-11,5.126702034709233,0.005406952226842254,0.9250837992505629,0.0002150831978920312,0.04198710738270384,0.7851989617789618,True
2007-03-18,6.22623162102361,0.001719248785267608,0.8040565929331767,0.00039393005439240824,0.04042050858898172,0.7576734418927503,True
2007-03-25,5.314892746099497,0.003214187252822041,0.9352242096570054,0.00026957392689673797,0.04131855551805641,0.7794461507104427,True
2007-04-01,2.9200473346835576,0.0005809503379579823,0.9643728189492774,0.00015465560572316375,0.04161190307408136,0.9380620408341229,True
2007-04-08,5.079685631951804,0.002867034394286873,0.817190913283151,0.00015140881755420604,0.044258357960736294,0.7867223717477492,True
2007-04-15,3.10763648216139,0.0035097311775032876,0.6927604733877833,0.00011444837826051906,0.04481627894071849,0.9130078723024996,True
2007-04-22,2.6101447004420626,0.0032129308594853385,0.8055705162025927,0.00012366931368513898,0.04298557909315459,0.9908546389880053,True
2007-04-29,2.827550797870942,0.004394860586455725,0.7731647566549288,0.00012087778613034508,0.04363185151098037,0.9521440463490223,False
2007-05-06,3.0379276913089592,0.0010459677643483189,0.73967104242789,0.00016391352970029072,0.043879933797358994,0.9218181030012355,False
2007-05-13,3.993110831399716,0.0032066515639252373,0.875771062929991,8.584883307137781e-05,0.044168530691021335,0.8357248266910114,False
2007-05-20,4.3969835761709,0.005146890585886127,0.7737138156686383,0.00015129384208118935,0.04578892337473084,0.8137691908550174,False
2007-05-27,8.479377927437923,0.0029987938630085353,0.599956595561878,0.00019109451884174132,0.04713230661015899,0.7275316241047711,False
2007-06-03,7.413438539922387,0.0040723569458475575,0.9062006548199508,0.0002510334275623532,0.04760419883884512,0.738990304957688,False
2007-06-10,6.298123863496814,0.0013790340319273066,0.9228875406566239,0.00015469497115564427,0.04750174939867963,0.7562893656283599,False
2007-06-17,4.56071770470005,0.0020812521393094472,0.8033730039098661,0.00039505732133245943,0.04503844924549395,0.806309888822331,False
2007-06-24,3.979586504380638,0.0002500397457220672,0.8445310700973896,0.000324453223104108,0.04596891989657776,0.8365641610348155,False
2007-07-01,5.397465300745084,0.0005858124515390901,0.8719437046680598,0.0005089493026711528,0.046724855815357104,0.7770835653420919,False
2007-07-08,5.114506099657216,0.0001914809743922292,0.8623195378842936,0.0001254288193847816,0.04883337074500246,0.7855906602808427,False
2007-07-15,4.744691580788917,0.00035839857800165815,0.8422101648933685,0.00012942886654848066,0.04842585293580548,0.7987254959292449,False
2007-07-22,4.235314821143671,0.0005871690313463646,0.8381159709604395,0.00013033244222131072,0.045562331652617694,0.8218910185577173,False
2007-07-29,5.550833990264099,6.549095048495374e-05,0.8157189964444966,0.00021822523017709392,0.04193201447175765,0.7729323736711803,False
2007-08-05,5.496720159163543,0.00034601612297895047,0.8396594125950076,0.00026297207964263335,0.040390976284173874,0.7743633089797954,True
2007-08-12,3.0982178617819285,0.00028348171712518853,0.8399085355007345,0.00033992501055115894,0.04228052661928694,0.9141662360398493,False
2007-08-19,3.610258658098692,0.0015531210628075744,0.868972796794265,0.0009324511638221043,0.03532757882298804,0.8628410956985583,False
2007-08-26,5.320546683823329,0.0006639996067089566,0.952263510817985,0.0001298826312109734,0.04226869278533474,0.7792813774867697,False
2007-09-02,7.00019816329193,0.0003422813979039695,0.9156162499195717,0.0003321974166636606,0.039787910271137,0.7446060274371055,False
2007-09-09,4.158820930169568,0.0008170132119962599,0.755233102735014,0.00023136145539543411,0.03655752890696462,0.8260283937338495,False
2007-09-16,3.073368964669183,9.077321803777327e-05,0.875206074194978,0.0002419199331156549,0.03859318826252767,0.9172696213417206,False
2007-09-23,3.1680566504976477,0.0013284064876666899,0.8910064027472894,0.0005568613124823447,0.035776789470749235,0.9058024781939025,False
2007-09-30,3.247189919772932,0.0036432808046475505,0.8726872121431473,0.00038052611490156234,0.03694226950664099,0.8969210586339945,False
2007-10-07,4.020692458122033,0.0016862215202068276,0.7909763290496257,0.0003579396583826447,0.03873722042514878,0.8340365019168389,False
2007-10-14,2.802549516414704,0.004587204082240632,0.8943076950370759,0.00010652496713146813,0.04121809297975387,0.9561737794309606,False
2007-10-21,3.8375814842091316,0.00042923686431927874,0.7838614211476944,0.0004062562993921334,0.035745392463437,0.8458614948805401,False
2007-10-28,4.390777536931942,0.003298836727031996,0.9547034248309502,0.00022523797731556193,0.03526186518106145,0.8140664096762789,False
2007-11-04,8.062623540679105,0.001558282006839721,0.6553895957420743,0.0005033189998591701,0.035095551162910965,0.7315727680709817,False
2007-11-11,8.31734732405032,0.0015435239488596408,0.6761280693893205,0.0013147437997484037,0.03137032042468224,0.7290443761131123,False
2007-11-18,7.673930904847122,0.001692355613586939,0.7675833684549637,0.0011394551508364294,0.03080220492420843,0.7358291809548394,False
2007-11-25,7.509323396075189,0.0009720887330771703,0.7941353064461458,0.001190259738513957,0.02783243611987274,0.7377953963766872,False
2007-12-02,7.841050851759519,0.0015995377014808895,0.7576763235522967,0.0016266621396787253,0.027403986840589534,0.7339359074323017,False
2007-12-09,3.2845264331528856,0.0045796835819762495,0.8600354285154821,0.00037399597880767354,0.02943809674042097,0.8929343895668765,False
2007-12-16,2.770984264137433,0.005690289304303325,0.9129891536730611,0.0006754802082746499,0.027736949894771996,0.9614066450265062,False
2007-12-23,3.2733721137523846,0.005289846080427672,0.8657216450173552,0.0008339762009982895,0.0282005737019278,0.89411229220917,False
2007-12-30,4.094606521291826,0.0040130083091701445,0.8089319780594327,0.0008583005623247024,0.028334804516383594,0.8296615128145078,False
2008-01-06,1.868428063385168,0.011083255702945435,0.9811794432741896,0.00032130500616788627,0.023391949471202045,1.2266835385440757,False
2008-01-13,3.104105628674855,0.005489047541162728,0.969444187625584,0.0004368794065528556,0.02168854386347241,0.9134409795849028,False
2008-01-20,4.1498480948981165,0.003702940018020535,0.9380869032277764,0.0006201528154640756,0.018773016776804985,0.8265270553411649,False
2008-01-27,3.0481136722487188,0.00461666607013377,0.8697171178950357,0.00047763801219707924,0.02103086515267938,0.9204958251562532,False
2008-02-03,4.7512430174636755,0.003145217259408593,0.9139989592897031,0.0006889261333351722,0.02006618235305488,0.7984695119761204,False
2008-02-10,1.9317174938661243,0.008238610105320052,0.9895993419184689,0.0003993031326669576,0.017257107165389973,1.1967255873862854,False
2008-02-17,1.9026326712125115,0.0038622430311197097,0.8987957627131167,0.00045143809777981514,0.017115265855014883,1.210166686106912,False
2008-02-24,1.91445880996902,0.004079903958667148,0.9457448602729984,0.0003807407011049958,0.018073353884093146,1.2046362866210403,False
2008-03-02,3.679645718540005,0.0024839107760142656,0.954890293443174,0.0006694129451212658,0.014765976698565164,0.8573558362316952,False
2008-03-09,4.893931250525565,0.0028957855356987728,0.8609802995868875,0.0010126467371204947,0.012841790384027246,0.7931144347264275,False
2008-03-16,2.734838326197436,0.005623152104693565,0.9774296665737712,0.000604383551489503,0.011535270488190405,0.9676064278972338,False
2008-03-23,3.28401116798364,0.004503691015898062,0.8683353686205344,0.0016810869247024533,0.005077105657394163,0.8929885591712591,False
2008-03-30,2.2891997642472877,0.006756825553353128,0.9412989601014797,0.0006123347533906142,0.013031547247493717,1.0675598633275438,False
2008-04-06,5.311014141114164,0.0022371175537246753,0.7184528424551051,0.0010044841746501918,0.01228505237673927,0.7795594455634649,False
2008-04-13,2.2525917221032277,0.006381298106503556,0.7999020867563031,0.0005121391856681561,0.01096733954944236,1.0782678609364522,False
2008-04-20,2.5883242123764303,0.005461805200748112,0.7464916009427582,0.0007733355029604505,0.012046999582658051,0.9952460358500836,False
2008-04-27,2.652892372155935,0.004920306310022447,0.7423751040177585,0.0008853561697782763,0.011665277953955885,0.9825413916743343,False
2008-05-04,1.580873604592656,0.00987332794153984,0.7858279315673634,0.0004992780868408566,0.014167473617147973,1.40321601007924,False
2008-05-11,1.359303144651987,0.008167325888036238,0.9592270165503739,0.0002402943469079319,0.016636131255835882,1.6040174597607493,False
2008-05-18,1.2805992446265075,0.007599356836760586,0.9941620086073969,0.00022249931873960887,0.018280336400784275,1.6948324093391527,False
2008-05-25,2.5295015270771755,0.004867583366386924,0.9058220902572013,0.00031480859232540446,0.018118436158718845,1.0076126861127304,False
2008-06-01,3.347435337108579,0.0029654204207761065,0.8510748236872411,0.000462014570038722,0.018174828072008556,0.8864924402590008,False
2008-06-08,0.9745041569328907,0.016695784057573087,0.9205989279366585,0.00024542642375388764,0.01810577735571492,2.1944415479630157,False
2008-06-15,1.7495838512044117,0.005988309174743418,0.7575595840626633,0.000421335774642709,0.019286949642977336,1.2907183644521574,False
2008-06-22,1.8799399355180246,0.0068543820686828094,0.7013228285309006,0.0005008279458858031,0.01740088268223828,1.2210363854895592,False
2008-06-29,1.8787465728729793,0.007807399041025088,0.8663695589688879,0.0006489786196312136,0.015392550734243528,1.2216175716283246,False
2008-07-06,4.069620162915189,0.0021127782928196176,0.9635202151012485,0.0005523153252733493,0.018005661789466,0.8311166927816703,False
2008-07-13,1.8186662795461164,0.005424881556812016,0.8303635791994097,0.0005586738740642659,0.015214726291725678,1.2521765907303088,False
2008-07-20,2.099609966921137,0.0071611249608369565,0.7445556883049725,0.0006677468923201031,0.013890137032665482,1.1286522580889382,False
2008-07-27,1.8473240106554774,0.008108837586189629,0.9786627317931784,0.00039881538024508375,0.01725577718295236,1.2372763466368693,False
2008-08-03,0.747022973003908,0.017240020189960757,0.8581291637886759,0.00032377613353543256,0.016057105734037326,2.7992212393359397,False
2008-08-10,2.3119775001868783,0.003960742838439908,0.8947581587024268,0.0004030520178044311,0.016590013247784287,1.0611315596088977,False
2008-08-17,0.8971028938986263,0.018626010624104527,0.8622135287237883,0.0001966824363594025,0.018066468561084393,2.371494185173954,False
2008-08-24,3.4804048489528947,0.002379833820781478,0.9605961539453101,0.0005351407239465076,0.016667035025912522,0.8739161142214599,False
2008-08-31,2.2235636848251126,0.0038932119288593247,0.8041414333247353,0.00037919594665984863,0.016737128160116597,1.0871044545049602,False
2008-09-07,1.2821874297466942,0.012137462562759284,0.8765076916540834,0.0002724169393783915,0.016214514220015137,1.6928778708190682,False
2008-09-14,3.040489572807285,0.005033366040177238,0.7918415736794973,0.0006416816136685045,0.014257889600127298,0.9214843796745762,False
2008-09-21,2.230758511677565,0.006625243094593776,0.7559432282762902,0.0010687915530118786,0.008784897876847955,1.0848848331031427,False
2008-09-28,2.1781564147647074,0.00798692825979032,0.8729123007658648,0.0014603620509562616,0.006384126470466888,1.1015780104609234,False
2008-10-05,2.426613276944935,0.00838335122015843,0.8667817174323921,0.0015125320162882798,0.003579155651983168,1.0312732377359484,False
2008-10-12,3.4958182247577243,0.0073911625452170665,0.8094324466140246,0.0021977893547478343,0.001465920494835993,0.8725425732389007,False
2008-10-19,3.1931932710034108,0.00743541914680846,0.8320378256156026,0.0017763914270363234,0.00611974163480006,0.9029153632703402,False
2008-10-26,2.2155437822321637,0.01200265687244271,0.8918999292751773,0.0014989080292905812,0.006960912765152229,1.0896019082997035,False
2008-11-02,1.3341432563493565,0.009768062492727513,0.8394619801109101,0.0013080991856324227,0.0032939292106905936,1.6317530267362983,False
2008-11-09,2.68198331033311,0.0043630634076762325,0.7695317036131865,0.0015266344532075744,0.0021529820928900024,0.9770938510817013,False
2008-11-16,4.986440115071536,0.0015373782732440557,0.920576040303053,0.0031837034742084875,0.000535639568313804,0.7898539866049641,False
2008-11-23,4.180329806854489,0.0022215727869819364,0.9687010251774567,0.0014468539733553448,-0.0003793544349605262,0.8248446443913972,False
2008-11-30,4.063969994464712,0.0029608864510911673,0.9702921245560037,0.0014811837785668434,-0.0004675348397211241,0.8314490724238891,False
2008-12-07,2.4697445861256293,0.0006467028497186149,0.988936879727004,0.0006545419610838469,-5.139555687486944e-05,1.0210214544629725,False
2008-12-14,2.5085534498664748,0.000887803385648564,0.9870052745911404,0.000660788092931392,-6.331468860011939e-05,1.0122123353296195,False
2008-12-21,1.323694726624315,0.002782751008042641,0.9849340365041344,0.00039994435484967347,5.327029582612724e-05,1.643618908216302,False
2008-12-28,2.8472740269569696,0.002380668337228572,0.9760230386316693,0.0007748037357495205,5.627696635909021e-05,0.9490343128209602,False
2009-01-04,2.4586902800877013,0.003946455438563758,0.9518742788376631,0.0008032584728694221,0.0005036088747863719,1.0236014647194172,False
2009-01-11,2.425306063135797,7.163028622403306e-05,0.9557450649702068,0.0007885522955002768,0.00039781151320445027,1.0315918537876818,False
2009-01-18,1.3160236885815952,0.0003485979472440894,0.8803051461440922,0.00043830294952734846,0.0008373239105243438,1.6524641834128522,False
2009-01-25,1.4205058562882509,0.0012840649216920303,0.8640851448141909,0.0005715438640346304,0.0007182382733352357,1.541187222994795,False
2009-02-01,0.5073479408556447,0.014047708177645384,0.8835333538230714,0.00035463562367338795,0.0020628314304280537,3.807535684564683,False
2009-02-08,1.18691297760444,0.001139130792300018,0.911799622277029,0.0005227816122113302,0.002470884549530284,1.8201059622523594,False
2009-02-15,1.3995079754848079,0.0010511508254165299,0.9174760625902306,0.0005370723287511837,0.0025880796776431994,1.562033951320131,False
2009-02-22,1.7000182086629572,0.0031281743762236213,0.8534795284738065,0.0006130387454974726,0.00229834496042625,1.3208680397140171,False
2009-03-01,0.7660868905957208,0.04686889148971655,0.7657569604396268,0.0007176095341504789,0.0021789978573391417,2.7377252342248855,False
2009-03-08,0.695046474066116,0.019596754962218483,0.8420031905739945,0.0007530321989545377,0.0016402324089405812,2.9791193828942104,False
2009-03-15,1.0616813897837187,0.01959124681768949,0.796522076654455,0.0005734366821075049,0.0015213376978403961,2.0232566347885834,False
2009-03-22,0.823772825868605,0.020129859375880892,0.8840902765239109,0.00038964076432782446,0.0016961905867272995,2.565010034004851,False
2009-03-29,1.6924545079790274,0.009879381856207792,0.8466368946641472,0.0005591133883195412,0.0008852019603362613,1.3256667318595687,False
2009-04-05,1.9676569334750957,0.00859769618766153,0.9498714274419322,0.0006751239692177284,0.0017752539228328504,1.180840049838973,False
2009-04-12,1.8406126422260916,0.01128643989292868,0.9542561809855278,0.0005835761882380649,0.0014780263597274522,1.2407116701601,False
2009-04-19,1.2897835162098734,0.015093029218410273,0.8355637359927516,0.0005115222393901743,0.0009417855911298066,1.6836022707081837,False
2009-04-26,2.1121769510289212,0.004163567833303735,0.978981116698041,0.0007129254307693133,0.0007252228435969086,1.1241362224408948,False
2009-05-03,0.5278945143390421,0.03734567613919507,0.8997608587523643,0.0004947949126056696,0.001210211488830229,3.7012463717024917,False
2009-05-10,0.6132671396853342,0.0008069135620823966,0.9800549271704009,0.0003957460390688497,0.0016965001281769832,3.302588010965898,False
2009-05-17,0.3867540931471246,0.05256812394920385,0.9427262087621745,0.0003690061666929919,0.0014441208379136657,4.518216462846633,False
2009-05-24,0.5341046727153009,0.012562967625061039,0.9669926730723465,0.00046927991544471045,0.0015670757596555384,3.669940835285545,False
2009-05-31,1.695539956469398,0.0017141789683143209,0.994728359707746,0.0006782534100399179,0.0011993262484782485,1.3237026717752118,False
2009-06-07,0.3759798383042634,0.053367490563836,0.8538435860199146,0.0006545200222633468,0.0015658578667110308,4.588833214167204,False
2009-06-14,0.6711719023894374,0.02656082943437501,0.9378266173780104,0.0006600379887034325,0.001537432797899227,3.0681731530274803,False
2009-06-21,0.6561071057301389,0.02787144462709848,0.8973154913986415,0.0006894838083849415,0.00154290996318714,3.1265818222573074,False
2009-06-28,0.8973552008751908,0.008866627578311345,0.9326580517908929,0.0006038658299035585,0.0015698690626363642,2.3708740566464606,False
2009-07-05,1.319283914680125,0.006171576383865744,0.9922565319683425,0.0006107815500549828,0.0015097548097397417,1.6486909372845207,False
2009-07-12,0.3818402658311426,0.049388495641429137,0.985787265513458,0.00042343712756290266,0.00165762482852789,4.550287069670076,False
2009-07-19,0.8970107296814755,0.016920614270113942,0.994450116526031,0.0005432618465164024,0.0015416220226484054,2.3717207835379432,False
2009-07-26,0.7115029279798888,0.020790145937108907,0.9884915412961972,0.000547830757009221,0.0016253356619201655,2.920147820294292,False
2009-08-02,0.4184878083730509,0.045319015920292034,0.8949671614967418,0.0005053411209901697,0.0016335212073147047,4.316787073590093,False
2009-08-09,0.6162272023871003,0.02658457837381195,0.9297107957785146,0.0006909072852818519,0.001676802622541177,3.289937762508113,False
2009-08-16,0.5171226530367448,0.029694477919848195,0.9385402629539437,0.0005195820233330775,0.0015297093851398863,3.756446894368006,False
2009-08-23,0.45609740874460836,0.03872490911566879,0.8458872922244773,0.0005639702710863169,0.0014702340618798,4.091304292005074,False
2009-08-30,0.4897299124826001,0.033924110357507295,0.9753679156524963,0.0004739855555226948,0.0013113594189380119,3.9020501947234116,False
2009-09-06,0.2710307888902376,0.09185822778309578,0.9152755204732289,0.00048399776277869834,0.0011967743309507911,5.322706612155662,False
2009-09-13,0.33314660426080256,0.05535047533454255,0.9299895210241964,0.0004190637244767995,0.001191101388886435,4.87968347970868,False
2009-09-20,0.5564076096165687,0.028182755690017262,0.9638589966305245,0.0005108478763704799,0.0005673399073498436,3.5605829885597022,False
2009-09-27,0.2605191395914802,0.09994446354137734,0.7755431460760591,0.0004503338810355239,0.0007377493127177913,5.398861449070375,False
2009-10-04,0.6571635450205033,0.011894776752171515,0.9739711689902968,0.0004131986617326382,0.0008149501022149711,3.122428458533379,False
2009-10-11,0.4810371708183093,0.037314345670393656,0.9865500797656863,0.00045700776528203295,0.000549026705400068,3.9498486950260694,False
2009-10-18,0.8760101754960916,0.014406939095329207,0.9974315012900196,0.0005023319510047456,0.0005863223677991084,2.424403076675228,False
2009-10-25,0.45711273634606564,0.03985582207540641,0.9566623655715365,0.0005024810076707683,0.0004781864993396581,4.085419805309156,False
2009-11-01,0.5171148129306276,0.0319110325288711,0.9812351455059294,0.00046501737250148167,0.00030337439292435985,3.75648748952238,False
2009-11-08,0.9622905099209993,0.01223941457814334,0.9982906249088624,0.0005141435920440795,0.00048141988382176585,2.220701738693933,False
2009-11-15,1.0237961059425285,0.007721889400787632,0.9969181943715968,0.0005314411099812217,0.0004729906134053952,2.0942972548728225,False
2009-11-22,1.439948530016189,0.00400495709010911,0.9918909800133724,0.0005698040931622595,-2.5901974213439244e-05,1.5225114497894279,False
2009-11-29,1.685679486891234,0.0022572433864386596,0.9841866467248366,0.0005320462698252856,1.3202469603267215e-05,1.330011295414587,False
2009-12-06,1.3335255973034537,0.002676496461103891,0.99275478871724,0.0005369237770874286,0.00037894098604894033,1.6324487002087764,False
2009-12-13,1.009826211586042,0.005465411509211485,0.9940113929855977,0.0005391204377729473,0.00013181828111943385,2.1217608752482637,False
2009-12-20,0.49912976582706337,0.0013893062081410058,0.9827693163373146,0.0004795385741703123,0.0003030046583420054,3.851231790809455,False
2009-12-27,0.7322700742634414,0.014619034391235611,0.9915578472013447,0.0005620297134525154,0.00031153466261722604,2.8484194531355915,False
2010-01-03,0.9390554243897535,0.011179040110175457,0.995129070434827,0.0006023455262411568,0.0004274512387054432,2.2723425426047323,False
2010-01-10,0.4958077629243324,0.041844133202058854,0.990907186852633,0.0005436111702123909,0.00033912888188629317,3.8690888463229034,False
2010-01-17,0.4846248752755522,0.033799244397285474,0.9883671863420265,0.0005092608688955062,0.00044580246716871823,3.930027254749602,False
2010-01-24,0.35070702071817517,0.06825943138947757,0.9535068251836423,0.00047999857120254423,0.00042918683080113976,4.758603618612548,False
2010-01-31,0.33144936941710734,0.06458437398879473,0.9261603215198894,0.0004739922954259815,0.0005883746632495319,4.89150851020603,False
2010-02-07,0.39262452637296796,0.005728566294010591,0.9643324547046359,0.00045351483421648443,0.0007627731586391713,4.4802056955266965,False
2010-02-14,0.22924368086202818,0.031005175984024108,0.838402902988226,0.0004707067969489189,0.0007802714834003026,5.6245427505325205,False
2010-02-21,0.27842850862706814,0.09231313226596878,0.9143522488929042,0.0005079162140222583,0.0008964959292896477,5.269178532324736,False
2010-02-28,0.30064044492152375,0.03886847649504998,0.9136440325198257,0.0004645429610967522,0.001147187938592572,5.109335632454659,False
