section,node,target,floor,achieved
fit,5y,0.9,0.6763769655190801,0.9563003313999071
fit,7y,1.3,0.9125616185946218,1.2621089300016048
fit,10y,2.0,2.8025550163364534,2.7404852899376735

section,lambda,roughness_x1e4,mean_abs_resid
frontier,0.0,3.3005020842208865,0.2782356564469694
frontier,4.0,3.298924882771889,0.2781858698744471
frontier,32.0,3.289160394739388,0.2779213299805698
